,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
GENE0489,6.637546801634359,6.686062957776055,5.939996479057065,5.944151107286955,6.152917163563017,6.677021896540375,5.905549285959437,4.563270262254237,5.160309936797138,5.291673522597941,4.643903782103801,4.592102577959556,6.292302910258407,5.872545732447296,6.675615389286331,7.836931297003613,6.760113964221806,6.658691857309724,4.29357566293865,6.553742869346354,5.879432082775278,7.208836963282593,4.545311937995189,6.882243346871434
GENE0490,5.281796438762575,4.820051519389061,8.157078222954095,6.00885025563508,5.8047709999114545,5.338308682939179,5.580080827006634,5.486920839560191,5.658343331392905,5.766771281895217,5.645803597787235,4.746642605856772,5.941808562822861,6.218863526249186,6.777003341830066,7.118850007675018,5.568214544179964,6.298921990508897,6.741399342427712,5.311993394601841,6.160313734312669,6.289988599501217,3.9474229160443133,5.918556089781032
GENE0491,6.07745799790769,5.169883853354631,6.953863709165779,7.842236831024032,6.321412645535169,4.657048782928259,5.709949672357873,4.952093151566233,8.167926297026144,5.360392709227839,6.141374609856901,7.155968694225281,5.030207538899999,5.157874385721472,7.299649116244268,7.264989888923184,4.8984849542841244,4.848540614308056,6.590274789152638,6.581159380837162,5.336996909704893,6.266973993029395,4.745415324569142,6.526791279844065
GENE0492,6.233393224902076,4.148939185020889,5.561511838631965,5.614310983513412,6.6548583751397326,4.831453171845282,7.182881407143097,6.02325498084671,7.116848090541999,4.45792893353483,6.26834748516561,6.154586222674576,6.191567145610249,6.349734024315066,6.269863430002224,3.5300266948841807,7.79911752654261,5.27631671279566,5.343240760523291,6.0621525395883085,6.520417363524611,4.544660145913223,4.352329187419158,7.619987250434292
GENE0493,5.616225770931664,6.325726842076846,4.879128350733708,7.7709015131493056,6.915059451656706,5.383194711084178,7.685687005026375,6.732243259766486,6.892459314563584,6.973292243760141,5.590261502356831,7.983827477120034,7.928919877730168,7.97112955365876,3.4574776772818967,6.041948255816096,6.400055300051505,5.65316072062471,6.013437506972893,5.968783390232934,7.482742728321042,7.331706263564239,6.386303925614918,6.48993815832453
GENE0494,6.036102985305571,8.215035104198856,6.421891625645179,7.926442530614696,7.076374989338481,6.657033998424834,4.336826221840794,7.362968494353569,4.109137827764791,5.797957995871582,4.504905464478195,7.083959175178212,5.5585962054945695,6.729124672650209,3.700211514593949,6.994750818234605,6.928686286372738,4.880264814740623,5.408505767591055,7.482274776400089,6.3133152880338805,6.9456558316887556,4.064501084877329,5.828121320444111
GENE0495,7.141469327782186,5.208002929785623,5.296645307599197,5.9997338848187995,5.167196119411089,7.578582733727682,6.807318929588536,6.0083306584666865,8.330749211105994,5.886457221560417,6.569433180268987,5.011544601302009,5.977454206158047,6.785402458602587,6.7484176136846825,5.025811736531769,4.589479213738279,6.107362999178361,6.453590668680946,3.851733121525443,8.39403928817228,6.3621132827036835,3.788748214262492,6.480990958381703
GENE0496,4.244494861839862,4.88699059775473,6.525946520665699,4.630072277873862,4.968404601616776,6.951915725682289,5.8914415291146165,5.51516621557935,5.8245631729156075,7.884133554696473,6.9398114047241615,4.489120506754239,7.662874240821702,5.5429271737486765,5.9150814930979205,4.940580632853784,5.497122845198152,6.2221390485757295,6.086566639656262,7.90721097867674,4.756173818656572,5.84146013896464,3.7024666740871397,5.373945120763851
GENE0497,7.146767942508055,7.661427954248207,7.753821471872693,5.583230664190801,5.659606291543683,4.936294505842444,5.787152398233143,7.298683178673885,6.916726797132724,5.442250373288654,5.644024921836824,5.684149601932166,5.399199495978789,6.256733463093086,6.814550870589174,8.53195361923248,6.013203711585,6.764993199399714,4.88884496068761,6.117345953234449,5.828856541928911,6.7328501339399605,6.539160503973894,6.757841756792859
GENE0498,5.847742393939824,5.622760133640716,4.6774264935609695,6.229203078737997,5.891263166819386,7.504539698554558,5.8212084450054995,5.406544750238438,6.626327490558052,4.490319365366639,6.318299637936694,5.315409878392476,4.663432276253545,6.144947453860045,3.372725755909014,6.633139146500659,6.095895547063595,5.338912657776256,7.041949662918973,6.5599830578035965,4.601171539499618,6.651733156146246,6.560483406935493,5.51292782792959
GENE0499,5.755377896995972,7.804949116279154,6.452527354613467,4.645668782433768,6.140960028606272,4.3206894658627295,6.569014047292331,5.383703019478361,5.490624698740436,4.986473897279544,5.640059277166704,6.262472476330892,5.294807901623992,5.174653465198666,6.090166282879427,5.663512982901594,5.736033605833516,5.250053731577133,4.957835833355068,5.860442953531251,6.796458421006171,5.921688591536564,5.668079885095955,4.428827910927833
GENE0500,5.476897371854738,5.410132172848671,6.094291807440737,6.050915083605423,8.55960787246409,5.603460978155664,6.884633198361003,6.916377004564061,6.6902956522417805,6.007638381808468,8.783866679668723,5.066898629428808,6.533739819806829,6.798084082856547,4.191592796304163,4.447875774943494,7.358667221132684,6.330928062262375,4.736928812763996,7.336891429518971,5.804368917987795,7.036365377232971,7.866351114282673,5.787722407444096
GENE0501,3.8726524568479164,5.14671941427316,3.7925055346350365,5.001413918410586,7.518682151828455,5.191848719314701,4.774630293230093,7.701902102781133,5.780713554278831,6.24513283729625,4.791931685749899,7.345515413316332,6.03349372960874,6.856613077087341,4.393562561842247,7.415661658296532,6.343889755870578,5.183580480929442,5.52237653401781,5.405383851900285,6.269759269685613,6.1191523939072185,7.73942645693893,3.753502871872041
GENE0502,6.654038014403071,4.206936017320114,8.762478865851678,7.635176640236176,5.942223295605601,6.453755680697466,6.065361978745659,5.309714732311232,5.181722776424087,5.94696370595906,3.0553773105437605,7.43492203091574,7.870171573366276,5.705724742079761,7.577090843054974,5.427716400195393,5.369570444266287,6.214038170471915,6.5644868784321435,5.060697964179073,6.360332793694037,6.303600577291,3.5090157916872395,5.685882359029131
GENE0503,5.743040221304654,5.318054578246066,5.321520135405179,6.52176162644145,4.234669653356854,7.18501309275958,5.851955132643794,7.358312502510185,5.300449111010886,7.062212174551111,6.599684310903521,4.031738890346815,5.793612309010958,8.785560142936871,6.930399597597106,4.78471836432493,5.481129588160189,6.910529819521121,6.371989116551552,4.332873714911905,4.063976795596716,6.781727251726874,5.689693036556893,7.175732153592491
GENE0504,6.376717319875771,5.099558656528688,5.956111319382688,5.530502889821803,6.317588704554973,5.011327458892646,4.329452485221507,5.823839090596285,5.056226506869639,7.039418630213549,5.737023848865567,6.28735212092246,5.585291050459556,6.17601899831144,6.66750791134376,6.262840891958547,4.200211893698727,5.510645117466225,8.24646144809218,6.409331676287688,5.506982101833553,5.438360032669465,7.543157123801691,6.581051772363851
GENE0505,4.609748840997689,8.198684192536764,6.3105955903273605,6.284782779930603,7.6278287459233995,6.178983381949221,6.468298659836655,4.327835851624966,5.9020112928297594,4.611067850047335,5.429350363077728,6.274644381258739,3.5343526643688206,6.357011785395132,6.92277218886189,3.9845439685851187,5.252749564878467,4.334274984657319,6.570806660803637,5.447164195784565,7.236484569997923,4.557045049219806,6.216761654838875,5.080851375527923
GENE0506,6.018272731389982,5.6392727120358375,6.773257067494674,6.316928869883422,7.262592370920371,5.893819417979866,4.995809779016192,6.674635200677563,5.918311974166749,5.707205042660552,6.374217567472949,5.165599475520533,7.958356586395516,7.15601749963957,6.40213653249872,6.2813888423725395,6.0461489538730735,5.42898170592981,6.5563955182798175,5.534029525474388,7.806070809902467,7.578804256629465,6.24262019740484,7.01762921281694
GENE0507,4.3450046315911575,6.182674770689051,4.0720503327108855,6.113906861270277,5.114307061945705,6.9956442053397945,6.088421748156317,5.589331486000182,5.607503039546696,3.5835211034554364,6.9722007750267885,7.516449960182599,6.857780207145755,5.453364870234577,5.044518923799488,4.157022601452963,5.574307466214342,3.459577004135116,3.6487958270855425,7.063731709033302,7.7617718239219675,5.315581167846208,6.51835078204585,5.457111575695527
GENE0508,7.295411834887535,6.249978767557968,6.678047086062247,4.001217828557288,5.896983700254052,5.420723544049446,7.507606478222502,5.399570326955514,5.726146158350874,3.9545117918241863,6.168487603849652,6.1133230978982365,5.681662342133827,7.401527427530638,6.021927982530764,5.307891386411602,5.119400576098961,6.824166874608334,4.216853982337685,5.270718703522515,5.860577784352227,5.548500317199031,5.9192998639308065,7.244424606788315
GENE0509,5.702453141628698,4.903636317472042,7.692859236246051,5.695121678008421,6.46580347026876,7.625820571546976,5.208159807965401,7.9621251585974315,7.96169779448781,5.196176743925488,5.369998607852406,6.809199950518166,7.594815741985308,6.911805387879534,5.954612245201062,6.588480153251378,6.784050666360578,6.345882292118094,5.5043365856696225,6.899548391016518,5.712051148353409,3.921819326662383,4.501039545668626,7.427452591660032
GENE0510,4.826786271968783,6.119767603215728,7.409397280315955,6.199009451081043,8.536063607709092,5.896968822764187,5.098036327563392,4.416243565299695,3.966268799088677,7.70189381475583,4.776459024847862,4.230309513925794,5.608052012871388,5.35965468482536,5.270845481036627,7.42638243660251,6.249796098884715,6.962495733585859,8.525692669224535,5.12945943016985,6.256844733417067,4.471086041373228,7.694648546612656,5.775384308384368
GENE0511,2.61111257578333,4.535935608895265,7.639858206361993,3.9931735637417747,5.891421718048382,6.545192617929563,6.621150223563197,8.816312808804309,5.914069837234621,4.940195876663033,5.035219655039211,7.282374893078435,3.299474302344537,6.257846821428848,7.807191657349135,6.099480334747961,7.449091376052388,3.645093617395784,7.403823714938758,6.225597164915704,5.406227764563707,5.423807414610529,7.917173200963279,5.083935599234884
GENE0512,5.140960642430819,7.776169093684555,6.330246710478928,6.545995522626826,4.866032520698256,4.849492750140909,7.935681705604184,6.367655323670899,5.9689333941973235,5.63253982199654,5.822835438869027,5.128007673927427,6.42284347090429,5.257471971996837,5.527619190284015,6.5001328836885905,7.543581866117277,7.344699710676415,5.269460500417896,5.751748610495664,4.11760339967572,6.670430601601451,6.794134604152138,5.987551919228342
GENE0513,7.3736601695148405,5.316537290662392,6.0761776489391135,4.692952130746936,5.821016072169388,5.442864334117081,6.633875379400008,5.553011135261142,7.283926617606178,4.10080851455868,6.594392585042228,2.9366252800272195,5.847826810759577,7.2741697447505596,5.8540136231579645,7.313226542299976,4.876551589701731,6.1702189392017495,5.068874857964215,7.598767626469336,5.038108144128006,4.8956890047411274,7.3664111298007136,4.589316493612114
GENE0514,5.05906186993806,6.577227963168539,6.217317211649027,5.196941065324799,5.8438021006141145,7.939105018709713,4.855158525444975,5.97127531411403,5.647917894021329,7.072089197553982,4.61533781932048,5.223622509887975,5.6017486700232535,5.213743516000944,6.4424271413703265,6.73583499537607,6.430761317346144,4.022061757302889,5.599110653806344,5.693399469739999,4.705356226047408,4.992763465715618,7.913008022803949,6.851536722122135
GENE0515,4.631163439710291,6.6806396080993675,6.603093639295194,5.1028339097264634,6.504020871856809,5.453516737217772,3.9631868892098367,5.473142376777833,4.777872560458553,5.294300402535099,6.533750794985454,6.534877423219261,6.394201579702204,6.316572874541644,4.811925926775109,5.112698918298375,7.264782142021939,7.949718800455373,5.983002034361615,6.322952714041443,8.331259694789047,5.52570967594264,6.1776492054094465,5.267694055548719
GENE0516,3.6618671145889525,5.343597669698208,6.408735191506931,4.258201063149523,6.544961420703157,4.572043845400519,5.314897397759636,5.7799235617847105,4.978480727646437,6.028586821091514,5.870396308702957,6.072471111342935,7.614835770955396,5.09403187500251,6.519244382731033,5.172781481722585,6.011135648586034,7.055886691009761,7.087352667212576,5.490103388488896,6.999142717798925,6.312067166913,6.133779264304376,6.304213493731001
GENE0517,5.973905399685332,5.042797270233769,5.847506667009268,7.574153205597069,5.316964031287319,9.561324799092745,5.174081963656346,6.960476872388664,4.396118123587921,6.459125234738239,4.1724067297386656,6.978505482168239,6.034922573470702,7.0946093743436585,4.677627157691609,6.2200036611733776,6.676344630001799,6.666675005492952,5.023096364017875,6.162720908798599,5.438219493780312,6.220564376057347,4.163651213457886,7.630212144928319
GENE0518,5.334318719348607,6.534598960583958,4.722412353591675,4.171528641303876,6.737594520505334,6.713722243110587,6.936723604184546,6.393944903634138,7.297794290688704,6.3784519475163055,4.985917686734834,8.644843581967628,5.082461131541305,6.926978848362513,6.54829577675967,7.167254053704738,5.896769275433436,6.3699134320650375,5.310181035814567,6.638421665571817,4.587983243363058,7.3969937036147595,8.58624785726733,7.211486806170098
GENE0519,3.7194563515781347,5.414883346146232,7.080399905564205,4.771378428554048,4.518606818816979,6.152716840172775,5.474158068698748,5.411958064498813,4.4642484238865165,7.8639755938384,4.925026484358351,5.526205386526552,6.461116877537137,5.748257759946773,5.472792919975073,7.032184439581017,6.403561018597716,6.3556294006791925,5.535886290916292,4.555456135901725,7.2589473770043735,5.202693778317279,4.496838214732665,5.595146208333811
GENE0520,5.919571005806892,4.4437551345719335,5.503996110560828,5.97738863617892,4.574541439085248,7.21833902599358,4.564966054174363,6.709609650469255,6.164402080310259,8.791889084893878,6.063880234404677,4.4544543543042545,4.6031884099177125,5.647354365280988,3.253528479253658,4.51273495337295,6.685072601302135,8.379226834243928,5.886672624948931,4.832955385335586,7.131452326380433,7.435061317864582,5.500473269405751,6.68664125537934
GENE0521,7.436172355232346,6.363410795428167,5.2402801346649825,5.4247833281672,4.643249281875269,5.136816109802115,6.684896598678033,5.756510006813481,4.325248726057885,6.375585136879422,7.21237339555013,5.80433957949829,5.908788056903902,7.617675485364444,7.292329797121722,6.600812319589314,7.566664839371621,7.29215564041152,5.8715023505220545,6.426348532766673,6.134036165975946,8.177620431609673,6.474651929920802,6.390707834714271
